x,y,zone,comp,age,seqs,phylo,lul_2010,lul_1980,lul_2000,lul_2015,regions,spot_comp,spot_age,spot_seqs
-104.625,28.125,20,NA,4.184802532196045,0.5231757164001465,1.3230608701705933,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-104.375,28.125,20,0.4317265748977661,6.701503276824951,0.24200071394443512,1.2968800067901611,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-104.125,28.125,20,0.014609050936996937,6.6847615242004395,1.2366596460342407,1.6678603887557983,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-103.875,28.125,20,NA,4.961387634277344,0.1286429762840271,0.47819069027900696,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-103.625,28.125,20,0.01646561175584793,6.534083366394043,-0.23836226761341095,1.2682359218597412,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-103.375,28.125,20,NA,7.411825656890869,0.7222220301628113,2.145116090774536,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-103.125,28.125,20,0.29989391565322876,6.0731048583984375,0.5211920142173767,2.761596441268921,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-102.875,28.125,20,0.39390990138053894,4.4899396896362305,1.1968555450439453,3.395357370376587,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-102.625,28.125,20,NA,4.3473801612854,2.6092610359191895,4.031269073486328,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Hotspot
-102.375,28.125,20,NA,4.837159633636475,2.282606363296509,3.8687198162078857,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Hotspot
-102.125,28.125,20,NA,3.9800875186920166,2.913820743560791,3.9983222484588623,Primary,Primary,Primary,Primary,Mexico Northeast,NA,Hotspot,Hotspot
-101.875,28.125,20,1.2623555660247803,4.166423797607422,2.7619571685791016,3.2102243900299072,Primary,Primary,Primary,Primary,Mexico Northeast,NA,Hotspot,Hotspot
-101.625,28.125,20,1.4591351747512817,4.565600872039795,2.352912664413452,3.099165678024292,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Hotspot
-101.375,28.125,20,NA,4.138420104980469,1.4640207290649414,2.9471828937530518,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-101.125,28.125,20,2.169060707092285,3.4922239780426025,-0.5336119532585144,3.0965793132781982,Human use,Human use,Human use,Human use,Mexico Northeast,Hotspot,Hotspot,NA
-100.875,28.125,20,2.0218570232391357,2.9219062328338623,1.0726553201675415,2.7352170944213867,Human use,Human use,Human use,Human use,Mexico Northeast,Hotspot,Hotspot,NA
-100.625,28.125,20,NA,3.7151989936828613,0.03968369960784912,2.519873857498169,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-100.375,28.125,20,NA,3.435124158859253,-0.8934694528579712,1.3133682012557983,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-100.125,28.125,20,NA,3.4018335342407227,1.1788374185562134,3.090864419937134,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-114.125,27.875,10,-3.902632474899292,0.09414584189653397,5.241935729980469,2.183292865753174,Primary,Primary,Primary,Primary,Mexico Northwest,Coldspot,NA,Hotspot
-113.875,27.875,10,-4.965844631195068,0.8994115591049194,5.053116798400879,2.2240731716156006,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-113.625,27.875,10,-5.326099395751953,0.43148213624954224,4.721673011779785,2.3238959312438965,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-113.375,27.875,10,-5.300276756286621,1.0522798299789429,5.061066150665283,2.3104541301727295,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-113.125,27.875,10,-4.983700752258301,1.508562684059143,3.8381965160369873,1.6747736930847168,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-112.875,27.875,0,-5.041595458984375,1.6785811185836792,2.3781657218933105,0.19432835280895233,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-110.875,27.875,0,0.8410094976425171,-0.8605284690856934,0.4525842070579529,0.4380604028701782,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-110.375,27.875,0,1.1214302778244019,-0.6930871605873108,-2.2064409255981445,-1.5705382823944092,Primary,Primary,Primary,Primary,Mexico Northwest,NA,NA,Coldspot
-110.125,27.875,0,NA,0.11271538585424423,-1.4370676279067993,1.0633900165557861,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-109.875,27.875,0,1.1266268491744995,0.3117656111717224,0.1840026080608368,0.6247421503067017,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-109.625,27.875,0,NA,0.514538049697876,0.2058226317167282,0.761421263217926,Primary,Primary,Primary,Primary,Mexico Northwest,NA,NA,NA
-109.375,27.875,10,1.1874300241470337,0.8663034439086914,1.3585301637649536,2.130972385406494,Primary,Primary,Primary,Primary,Mexico Northwest,NA,NA,NA
-109.125,27.875,10,NA,2.356140375137329,2.5759551525115967,3.1347484588623047,Primary,Primary,Primary,Primary,Mexico Northwest,NA,Hotspot,Hotspot
-108.875,27.875,10,NA,2.681155204772949,3.5141661167144775,2.5808846950531006,Primary,Primary,Primary,Primary,Mexico Northwest,NA,Hotspot,Hotspot
-108.625,27.875,10,NA,1.742192029953003,3.1718788146972656,2.1268200874328613,Primary,Primary,Primary,Primary,Mexico Northeast,NA,NA,Hotspot
-108.375,27.875,10,NA,2.697697877883911,4.1074652671813965,2.4970993995666504,Primary,Primary,Primary,Primary,Mexico Northeast,NA,Hotspot,Hotspot
-108.125,27.875,30,NA,3.142078399658203,4.20025634765625,2.587825059890747,Primary,Primary,Primary,Primary,Mexico Northeast,NA,Hotspot,Hotspot
-107.875,27.875,10,NA,0.8180125951766968,3.505889654159546,1.8083126544952393,Primary,Primary,Primary,Primary,Mexico Northeast,NA,NA,Hotspot
-107.625,27.875,10,2.8664534091949463,-0.15474019944667816,3.2288155555725098,1.258170485496521,Primary,Primary,Primary,Primary,Mexico Northeast,Hotspot,NA,Hotspot
-107.375,27.875,0,2.2033002376556396,-0.2386125773191452,2.9043478965759277,1.102943778038025,Primary,Primary,Primary,Primary,Mexico Northeast,Hotspot,NA,Hotspot
-107.125,27.875,0,NA,-0.12146248668432236,2.2024080753326416,-1.2524553537368774,Primary,Primary,Primary,Primary,Mexico Northeast,NA,NA,Hotspot
-106.875,27.875,20,NA,-1.011520504951477,1.0938506126403809,-2.561356544494629,Primary,Primary,Primary,Primary,Mexico Northeast,NA,NA,NA
-106.625,27.875,20,NA,-0.6054537296295166,-1.1256582736968994,-4.76069450378418,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-106.375,27.875,20,NA,2.003324508666992,-2.340726375579834,-5.0680389404296875,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Coldspot
-106.125,27.875,20,2.093107223510742,2.911019802093506,-2.305255174636841,-4.264190673828125,Human use,Human use,Human use,Human use,Mexico Northeast,Hotspot,Hotspot,Coldspot
-105.875,27.875,20,NA,1.5111396312713623,-3.1260828971862793,-3.541611433029175,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,Coldspot
-105.625,27.875,20,NA,2.540915012359619,-2.407607316970825,-2.403856039047241,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Coldspot
-105.375,27.875,20,NA,4.322769641876221,-2.092742919921875,0.9100670218467712,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Coldspot
-105.125,27.875,20,1.057845115661621,2.766726493835449,-2.747526168823242,0.5674129724502563,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Coldspot
-104.875,27.875,20,0.8519495129585266,4.3072710037231445,-0.39810115098953247,1.6870745420455933,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-104.625,27.875,20,1.123107671737671,5.060649394989014,1.4189586639404297,4.343757152557373,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-104.375,27.875,20,NA,5.621049404144287,0.5418073534965515,3.7632274627685547,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-104.125,27.875,20,-0.6369117498397827,5.270212650299072,1.65671706199646,2.761186361312866,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-103.875,27.875,20,-0.9597913026809692,6.199228286743164,1.4018189907073975,2.336569309234619,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-103.625,27.875,20,-0.7224874496459961,6.081916809082031,1.1298301219940186,3.620347261428833,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-103.375,27.875,20,-0.5147730708122253,5.8640522956848145,0.42044490575790405,2.364781379699707,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-103.125,27.875,20,NA,5.2275519371032715,0.7049036622047424,3.387479782104492,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-102.875,27.875,20,NA,4.498209476470947,0.8373072743415833,3.105489730834961,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-102.625,27.875,20,-0.5792833566665649,4.891718864440918,2.4563982486724854,3.5449469089508057,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Hotspot
-102.375,27.875,20,-0.13600049912929535,3.7210805416107178,1.4965852499008179,3.0864100456237793,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-102.125,27.875,20,0.6177541613578796,3.9049184322357178,2.0986249446868896,2.7301816940307617,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Hotspot
-101.875,27.875,20,1.3965603113174438,3.035489320755005,2.3317296504974365,2.1341545581817627,Primary,Primary,Primary,Primary,Mexico Northeast,NA,Hotspot,Hotspot
-101.625,27.875,21,2.3480846881866455,1.5709840059280396,2.1388988494873047,1.8672739267349243,Primary,Primary,Primary,Primary,Mexico Northeast,Hotspot,NA,Hotspot
-101.375,27.875,20,2.4139513969421387,1.5390602350234985,1.7751245498657227,2.2064015865325928,Human use,Human use,Human use,Human use,Mexico Northeast,Hotspot,NA,NA
-101.125,27.875,20,2.6302223205566406,2.3066320419311523,0.010844910517334938,2.414367198944092,Human use,Human use,Human use,Human use,Mexico Northeast,Hotspot,Hotspot,NA
-100.875,27.875,20,NA,1.7383224964141846,0.2764255702495575,2.283160924911499,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-100.625,27.875,0,NA,2.2240374088287354,1.4588044881820679,1.6269561052322388,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-100.375,27.875,20,NA,2.164738416671753,0.8278160095214844,2.717890501022339,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-100.125,27.875,20,NA,1.900269627571106,2.1156418323516846,3.6313774585723877,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,Hotspot
-114.625,27.625,10,-1.992248296737671,-0.20482496917247772,4.689610004425049,2.0222723484039307,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-114.375,27.625,10,-3.088902711868286,-0.21001236140727997,5.844700813293457,2.7114806175231934,Primary,Primary,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-114.125,27.625,10,-3.9281041622161865,-0.10499601811170578,5.242962837219238,2.465269088745117,Primary,Primary,Primary,Primary,Mexico Northwest,Coldspot,NA,Hotspot
-113.875,27.625,10,NA,1.71977961063385,5.205580234527588,2.669637441635132,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,Hotspot
-113.625,27.625,10,-5.5914483070373535,0.698147714138031,5.11796236038208,2.493450164794922,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-113.375,27.625,10,-5.529101848602295,1.0159865617752075,4.8539652824401855,2.305976629257202,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-113.125,27.625,10,-4.329637050628662,1.4340771436691284,4.138145923614502,1.7320728302001953,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-112.875,27.625,0,-5.057179927825928,1.0060384273529053,2.7814548015594482,-0.22318215668201447,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-112.625,27.625,0,-4.641302585601807,0.10296821594238281,2.0379631519317627,-0.17241480946540833,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-110.375,27.625,0,0.26478976011276245,0.6671028733253479,-2.4504032135009766,-1.5617300271987915,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,Coldspot
-110.125,27.625,0,1.7995476722717285,0.2769133150577545,-2.120917797088623,-1.3846333026885986,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,Coldspot
-109.875,27.625,1,1.3064124584197998,0.6653797030448914,-1.852138876914978,-0.905033528804779,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-109.625,27.625,0,NA,0.8501807451248169,-0.7071386575698853,1.9724845886230469,Primary,Primary,Primary,Primary,Mexico Northwest,NA,NA,NA
-109.375,27.625,0,NA,1.8456308841705322,0.2975163757801056,1.6907318830490112,Primary,Primary,Primary,Primary,Mexico Northwest,NA,NA,NA
-109.125,27.625,10,NA,2.841461181640625,2.567577838897705,3.179647207260132,Primary,Primary,Primary,Primary,Mexico Northwest,NA,Hotspot,Hotspot
-108.875,27.625,10,0.517610490322113,3.9290506839752197,2.5296971797943115,2.8546600341796875,Primary,Primary,Primary,Primary,Mexico Northwest,NA,Hotspot,Hotspot
-108.625,27.625,10,0.05274706333875656,2.328906297683716,1.7134870290756226,1.6173104047775269,Primary,Primary,Primary,Primary,Mexico Northwest,NA,Hotspot,NA
-108.375,27.625,10,NA,4.02254056930542,3.3933823108673096,1.58558189868927,Primary,Primary,Primary,Primary,Mexico Northeast,NA,Hotspot,Hotspot
-108.125,27.625,10,NA,2.7670300006866455,4.036088466644287,2.191314697265625,Primary,Primary,Primary,Primary,Mexico Northeast,NA,Hotspot,Hotspot
-107.875,27.625,10,NA,1.008826732635498,3.1678457260131836,0.9290275573730469,Primary,Primary,Primary,Primary,Mexico Northeast,NA,NA,Hotspot
-107.625,27.625,10,2.4382755756378174,-0.2466157078742981,3.6037657260894775,1.8517473936080933,Primary,Primary,Primary,Primary,Mexico Northeast,Hotspot,NA,Hotspot
-107.375,27.625,0,NA,-0.005791740026324987,2.8679840564727783,1.688307523727417,Primary,Primary,Primary,Primary,Mexico Northeast,NA,NA,Hotspot
-107.125,27.625,0,1.809838056564331,-0.4504733085632324,2.1855556964874268,-1.2932769060134888,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,Hotspot
-106.875,27.625,0,NA,-1.225983738899231,2.264941930770874,-2.508737802505493,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,Hotspot
-106.625,27.625,20,NA,1.0402076244354248,0.17151416838169098,-1.9549885988235474,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-106.375,27.625,20,NA,0.8987675309181213,0.5346828103065491,-2.1182308197021484,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-106.125,27.625,20,NA,1.9382199048995972,-0.0377948097884655,-2.4247970581054688,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-105.875,27.625,20,NA,3.193340301513672,-2.2786483764648438,-2.250293493270874,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Coldspot
-105.625,27.625,20,NA,3.1186068058013916,-1.658537745475769,-0.9752374887466431,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-105.375,27.625,20,1.3196769952774048,2.6916921138763428,-1.5297225713729858,0.23629480600357056,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-105.125,27.625,20,1.3891977071762085,2.8508474826812744,-1.9646409749984741,1.3397517204284668,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Coldspot
-104.875,27.625,20,0.8141114711761475,4.508303642272949,-0.7953352332115173,1.8327341079711914,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-104.625,27.625,20,0.9133445620536804,4.651121616363525,0.32158949971199036,2.6545867919921875,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-104.375,27.625,20,NA,5.212094306945801,0.45232677459716797,0.6654805541038513,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-104.125,27.625,20,NA,5.51347017288208,0.5767620205879211,0.6737865805625916,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-103.875,27.625,20,-0.6250530481338501,6.5593647956848145,0.47995588183403015,2.33998441696167,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-103.625,27.625,20,NA,6.425426959991455,1.0016496181488037,2.6183125972747803,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-103.375,27.625,20,-1.055211067199707,5.730341911315918,-0.020773617550730705,1.7610762119293213,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-103.125,27.625,20,NA,5.04287052154541,0.5343135595321655,3.3332631587982178,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-102.875,27.625,20,NA,4.916774272918701,1.0706877708435059,3.5351178646087646,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-102.625,27.625,20,-1.0191822052001953,4.014415264129639,2.08583664894104,3.4584805965423584,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Hotspot
-102.375,27.625,20,-0.34405311942100525,2.7499852180480957,2.2105560302734375,3.747727155685425,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Hotspot
-102.125,27.625,20,NA,2.522481918334961,1.3396625518798828,2.3964734077453613,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-101.875,27.625,20,NA,1.620220422744751,1.3607043027877808,2.4173481464385986,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-101.625,27.625,20,NA,1.1324224472045898,1.1930906772613525,2.286033868789673,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-101.375,27.625,20,NA,0.41262081265449524,1.1050652265548706,0.8517625331878662,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-101.125,27.625,20,1.4728230237960815,1.68522310256958,0.06558144092559814,2.274615526199341,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-100.875,27.625,20,1.0388027429580688,1.3177419900894165,-1.394361138343811,1.9474304914474487,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-100.625,27.625,20,1.0939898490905762,2.462404727935791,1.2796692848205566,2.8953418731689453,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-100.375,27.625,20,NA,2.005093812942505,2.0095250606536865,3.411567211151123,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Hotspot
-100.125,27.625,20,2.12516713142395,2.7401609420776367,1.4757574796676636,2.727485418319702,Human use,Human use,Human use,Human use,Mexico Northeast,Hotspot,Hotspot,NA
-99.875,27.625,20,NA,2.7652807235717773,2.163346290588379,0.9436061382293701,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Hotspot
-99.625,27.625,20,0.8519673943519592,3.4338183403015137,1.6610107421875,1.0698750019073486,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-114.375,27.375,10,-2.5152742862701416,0.47900518774986267,4.6101813316345215,1.9890642166137695,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-114.125,27.375,10,-2.9545490741729736,0.5008546113967896,5.998898506164551,3.1114978790283203,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
